src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.114,239.255.255.250,61294,1900,17,2026-03-18 19:19:33,120.01476907730103,4.174486222419075,0.024996923487539374,0.024996923487539374,0.0,3,0,501,0,167,167,167.0,0.0,0,0,0,0.0,167,167,167.0,0.0,0.0,60,0,20,3,60.00738453865051,120.01476907730103,0.0,60.00738453865051,120.01476907730103,120.01476907730103,0.0,60.00738453865051,60.00738453865051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.0,0,0,3,0,501,0
143.204.11.126,192.168.100.114,443,49264,6,2026-03-18 19:20:07,90.02423310279846,4.154436945582533,0.0666487210521262,0.04443248070141746,0.02221624035070873,4,2,264,110,66,66,66.0,0.0,55,55,55.0,0.0,66,55,62.333333333333336,5.185449728701348,26.88888888888889,80,40,20,0,18.004846620559693,45.008849143981934,0.0,22.04795932056036,90.02423310279846,45.012229919433594,0.0,30.00807770093282,21.21891523290432,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.5,62.333333333333336,145,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,55.0,0,4,2,264,110
192.168.100.114,40.126.53.21,49381,443,6,2026-03-18 19:19:52,110.0388081073761,551.4418144259463,0.5089113646646835,0.1454032470470524,0.363508117617631,16,40,15621,45059,6989,54,976.3125,2219.8919376500626,1466,54,1126.475,578.5113217345016,6989,54,1083.5714285714287,1285.158673598918,1651632.8163265307,320,800,20,6,2.000705601952293,108.83931517601013,0.0,14.539096317701672,110.0388081073761,108.83931517601013,0.0,7.33592054049174,27.128266785524524,109.98847508430481,108.88928294181824,0.0,2.8202173098539696,17.206950226865555,6,4,0,0,2,3,0,10,54,0,0,2.5,1083.5714285714287,64240,65535,0,0,0,0,0,0,0,0,0,0,19441.0,17.0,0,109703.13694214387,976.3125,1126.475,0,16,40,15621,45059
192.168.100.114,40.126.53.21,49382,443,6,2026-03-18 19:19:52,110.02496600151062,584.1310598461589,0.5180642364317332,0.1363326937978245,0.3817315426339086,15,42,15882,48387,6996,54,1058.8,2332.232727095076,1466,54,1152.0714285714287,570.1445678345909,6996,54,1127.5263157894738,1293.2925356008254,1672605.5826408125,300,840,20,6,1.9647315357412611,108.77045798301697,0.0,14.40190706900096,110.02496600151062,108.77045798301697,0.0,7.8589261429650445,27.98821353196044,109.97510099411011,108.82007098197937,0.0,2.68231953644171,16.782151965772595,6,4,0,0,2,3,0,10,55,0,0,2.8,1127.5263157894738,64240,65535,0,0,0,0,0,0,0,0,0,0,21051.0,18.0,0,110125.5905807224,1058.8,1152.0714285714287,0,15,42,15882,48387
192.168.100.114,52.55.133.200,49282,443,6,2026-03-18 19:17:57,0.0,0,0,0,0,2,0,108,0,54,54,54.0,0.0,0,0,0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,2,0,108,0
192.168.100.114,20.190.147.8,49366,443,6,2026-03-18 19:19:14,162.66476011276245,252.34107234747958,0.25819974757215247,0.07991896948661863,0.17828077808553386,13,29,11459,29588,4828,54,881.4615384615385,1686.0133960314886,1466,60,1020.2758620689655,637.5683274567369,4828,54,977.3095238095239,1079.1929190723795,1164657.3565759636,260,580,20,6,3.967433173482011,109.99149799346924,0.0,18.59161238951439,162.66476011276245,109.99149799346924,0.0,13.555396676063538,32.41911897125251,52.628775119781494,52.18742799758911,0.0,1.8795991114207677,9.68179606877623,6,4,0,0,1,3,0,10,40,0,0,2.230769230769231,977.3095238095239,64240,65535,0,0,0,0,0,0,0,0,0,0,12002.0,12.0,0,79663.04898150376,881.4615384615385,1020.2758620689655,0,13,29,11459,29588
192.168.100.114,3.93.28.79,49398,443,6,2026-03-18 19:20:16,100.64699697494507,73.56404286799676,0.23845718919934122,0.11922859459967061,0.11922859459967061,12,12,1633,5771,422,54,136.08333333333334,127.33123362143145,1466,54,480.9166666666667,587.8919201028555,1466,54,308.5,458.9581498713508,210642.58333333334,240,240,20,4,4.375956390215003,59.95588207244873,0.0,14.379286649623207,100.64699697494507,59.95619297027588,0.0,9.14972699772228,19.714214285421306,60.50640606880188,60.00069499015808,0.0,5.50058236989108,17.234548865500955,4,5,0,0,1,3,1,9,22,0,0,1.0,308.5,64240,26883,0,0,0,0,0,0,0,0,0,0,4262.0,4.0,0,2846969.8436056697,136.08333333333334,480.9166666666667,0,12,12,1633,5771
192.168.100.114,81.196.185.234,49343,443,6,2026-03-18 19:20:27,90.02370309829712,4.643221569585787,0.07775729901220217,0.044432742292686955,0.033324556719515216,4,3,220,198,55,55,55.0,0.0,66,66,66.0,0.0,66,55,59.714285714285715,5.443588252359329,29.63265306122449,80,60,20,4,15.003950516382853,45.00677800178528,0.0,21.21502318205517,90.01974201202393,45.01029086112976,0.0,30.00658067067464,21.21785667522456,90.02102994918823,45.010798931121826,45.010231018066406,45.010514974594116,0.00028395652770996094,0,0,0,0,0,0,0,0,7,0,0,0.75,59.714285714285715,1027,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,66.0,0,4,3,220,198
192.168.100.114,81.196.185.232,49345,443,6,2026-03-18 19:20:28,90.0223879814148,4.643289401368651,0.07775843495114967,0.044433391400656955,0.03332504355049271,4,3,220,198,55,55,55.0,0.0,66,66,66.0,0.0,66,55,59.714285714285715,5.443588252359329,29.63265306122449,80,60,20,4,15.0037313302358,45.00696516036987,0.0,21.21483956302902,90.01857399940491,45.00989818572998,0.0,30.006191333134968,21.217581375109283,90.01945495605469,45.01051592826843,45.008939027786255,45.009727478027344,0.0007884502410888672,0,0,0,0,0,0,0,0,7,0,0,0.75,59.714285714285715,1027,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,66.0,0,4,3,220,198
192.168.100.114,44.252.201.228,49323,443,6,2026-03-18 19:17:57,1.9988889694213867,3687.5484895660134,14.007781536812967,7.0038907684064835,7.0038907684064835,14,14,2069,5302,735,54,147.78571428571428,176.24300536127816,1466,54,378.7142857142857,517.5109976155687,1466,54,263.25,403.44964502578085,162771.61607142858,280,280,20,6,0.07403292479338469,0.9518611431121826,0.0,0.1880608102888132,1.9986448287963867,0.9526121616363525,0.0,0.15374190990741438,0.2507003212765055,1.8004450798034668,0.959834098815918,0.0,0.13849577536949745,0.2532266668170705,6,6,0,0,2,3,1,12,26,0,0,1.0,263.25,64240,26883,0,0,0,0,0,0,0,0,990.0,4.0,0,0,3512995.736040609,0,147.78571428571428,378.7142857142857,0,14,14,2069,5302
