local_time,flow_timestamp,src_ip,dst_ip,dst_port,protocol,prediction
16:45:45,2026-04-19 16:34:42,192.168.100.119,40.127.158.108,443,6,NORMAL
16:45:45,2026-04-19 16:34:27,192.168.100.119,20.44.10.123,443,6,NORMAL
16:45:45,2026-04-19 16:31:23,192.168.100.119,13.217.64.95,443,6,NORMAL
16:45:45,2026-04-19 16:34:21,192.168.100.1,239.255.255.250,1900,17,NORMAL
16:45:45,2026-04-19 16:35:04,34.120.52.64,192.168.100.119,59932,6,NORMAL
16:45:45,2026-04-19 16:32:46,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:45:45,2026-04-19 16:35:17,192.168.100.129,224.0.0.251,5353,17,NORMAL
16:45:45,2026-04-19 16:32:04,192.168.100.119,98.88.57.28,443,6,NORMAL
16:45:45,2026-04-19 16:32:04,192.168.100.119,44.215.210.65,443,6,NORMAL
16:45:45,2026-04-19 16:35:39,192.168.100.119,18.211.214.56,443,6,NORMAL
16:45:45,2026-04-19 16:35:39,192.168.100.119,18.211.214.56,443,6,NORMAL
16:45:45,2026-04-19 16:35:46,192.168.100.119,52.206.21.180,443,6,NORMAL
16:45:45,2026-04-19 16:35:47,192.168.100.119,18.97.36.6,443,6,NORMAL
16:45:45,2026-04-19 16:35:41,192.168.100.119,52.45.3.221,443,6,NORMAL
16:45:45,2026-04-19 16:33:23,13.107.5.93,192.168.100.119,62148,6,NORMAL
16:45:45,2026-04-19 16:35:20,192.168.100.119,72.153.5.131,443,6,NORMAL
16:45:45,2026-04-19 16:35:40,3.233.228.217,192.168.100.119,62132,6,NORMAL
16:45:45,2026-04-19 16:36:12,40.127.158.108,192.168.100.119,61584,6,NORMAL
16:45:45,2026-04-19 16:34:02,192.168.100.119,192.168.100.255,138,17,NORMAL
16:45:45,2026-04-19 16:36:27,192.168.100.119,20.44.10.123,443,6,NORMAL
16:45:45,2026-04-19 16:36:45,34.120.52.64,192.168.100.119,59932,6,NORMAL
16:45:45,2026-04-19 16:33:23,192.168.100.119,3.223.183.23,443,6,NORMAL
16:45:45,2026-04-19 16:37:10,18.211.214.56,192.168.100.119,62194,6,NORMAL
16:45:45,2026-04-19 16:34:44,192.168.100.119,192.168.100.1,53,17,NORMAL
16:45:45,2026-04-19 16:34:44,192.168.100.119,192.168.100.1,53,17,NORMAL
16:45:45,2026-04-19 16:34:44,192.168.100.119,192.168.100.1,53,17,NORMAL
16:45:45,2026-04-19 16:34:46,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:45:45,2026-04-19 16:35:58,192.168.100.131,224.0.0.251,5353,17,NORMAL
16:45:45,2026-04-19 16:37:19,192.168.100.119,18.97.36.6,443,6,NORMAL
16:45:45,2026-04-19 16:37:23,192.168.100.119,143.204.11.15,443,6,NORMAL
16:45:45,2026-04-19 16:37:29,192.168.100.119,52.206.21.180,443,6,NORMAL
16:45:45,2026-04-19 16:37:52,192.168.100.119,40.127.158.108,443,6,NORMAL
16:45:45,2026-04-19 16:37:24,192.168.100.1,239.255.255.250,1900,17,NORMAL
16:45:45,2026-04-19 16:37:55,192.168.100.119,18.211.214.56,443,6,NORMAL
16:45:45,2026-04-19 16:37:40,3.233.228.217,192.168.100.119,62132,6,NORMAL
16:45:45,2026-04-19 16:35:47,18.97.36.52,192.168.100.119,61460,6,NORMAL
16:45:45,2026-04-19 16:38:20,34.120.52.64,192.168.100.119,59932,6,NORMAL
16:45:45,2026-04-19 16:35:04,192.168.100.119,3.216.247.181,443,6,NORMAL
16:45:45,2026-04-19 16:35:05,192.168.100.119,32.194.146.43,443,6,NORMAL
16:45:45,2026-04-19 16:38:37,192.168.100.119,52.168.112.67,443,6,NORMAL
16:45:45,2026-04-19 16:35:24,192.168.100.119,86.105.198.10,80,6,NORMAL
16:45:45,2026-04-19 16:38:29,192.168.100.129,224.0.0.251,5353,17,NORMAL
16:45:45,2026-04-19 16:38:51,192.168.100.119,18.97.36.6,443,6,NORMAL
16:45:45,2026-04-19 16:35:36,192.168.100.119,100.51.252.224,443,6,NORMAL
16:45:45,2026-04-19 16:36:46,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:45:45,2026-04-19 16:36:05,192.168.100.119,54.164.6.242,443,6,NORMAL
16:45:45,2026-04-19 16:36:05,192.168.100.119,3.215.217.61,443,6,NORMAL
16:45:45,2026-04-19 16:36:05,192.168.100.119,44.199.132.238,443,6,NORMAL
16:45:45,2026-04-19 16:37:08,192.168.100.119,34.234.222.78,443,6,NORMAL
16:45:45,2026-04-19 16:37:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:45:45,2026-04-19 16:37:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:45:45,2026-04-19 16:37:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:45:45,2026-04-19 16:37:31,192.168.100.119,20.31.169.57,443,6,NORMAL
16:45:45,2026-04-19 16:38:05,192.168.100.119,18.204.162.151,443,6,NORMAL
16:45:45,2026-04-19 16:38:06,192.168.100.119,52.45.51.23,443,6,NORMAL
16:45:45,2026-04-19 16:38:27,192.168.100.119,20.44.10.123,443,6,NORMAL
16:45:45,2026-04-19 16:38:40,192.168.100.119,192.168.1.6,7680,6,NORMAL
16:45:45,2026-04-19 16:38:40,192.168.100.119,192.168.1.6,7680,6,NORMAL
16:45:45,2026-04-19 16:38:46,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:45:45,2026-04-19 16:38:49,192.168.100.131,224.0.0.251,5353,17,NORMAL
16:45:45,2026-04-19 16:35:24,192.168.100.119,86.105.198.10,80,6,NORMAL
16:45:45,2026-04-19 16:41:13,192.168.100.119,72.153.5.139,443,6,NORMAL
16:45:45,2026-04-19 16:40:59,192.168.100.119,239.255.255.250,3702,17,NORMAL
16:45:45,2026-04-19 16:39:26,192.168.100.1,239.255.255.250,1900,17,NORMAL
16:45:45,2026-04-19 16:39:20,192.168.100.119,192.168.1.202,7680,6,NORMAL
16:45:45,2026-04-19 16:40:39,192.168.100.129,224.0.0.251,5353,17,NORMAL
16:45:45,2026-04-19 16:38:46,192.168.100.132,224.0.0.251,5353,17,NORMAL
16:45:45,2026-04-19 16:39:14,192.168.100.119,52.206.21.180,443,6,NORMAL
16:45:45,2026-04-19 16:40:01,192.168.100.119,192.168.1.129,7680,6,NORMAL
16:45:45,2026-04-19 16:40:12,192.168.100.119,52.182.143.211,443,6,NORMAL
16:45:45,2026-04-19 16:40:17,192.168.100.119,192.168.100.1,53,17,NORMAL
16:45:45,2026-04-19 16:40:17,192.168.100.119,192.168.100.1,53,17,NORMAL
16:45:45,2026-04-19 16:40:17,192.168.100.119,192.168.100.1,53,17,NORMAL
16:45:45,2026-04-19 16:39:40,3.233.228.217,192.168.100.119,62132,6,NORMAL
16:45:45,2026-04-19 16:41:03,192.168.100.131,224.0.0.251,5353,17,NORMAL
16:45:45,2026-04-19 16:39:23,192.168.100.119,52.1.184.81,443,6,NORMAL
16:45:45,2026-04-19 16:40:40,192.168.100.119,3.233.228.217,443,6,NORMAL
16:45:45,2026-04-19 16:39:26,192.168.100.119,18.211.214.56,443,6,NORMAL
16:45:45,2026-04-19 16:40:11,192.168.100.119,18.211.214.56,443,6,NORMAL
16:45:45,2026-04-19 16:40:27,192.168.100.119,52.168.112.67,443,6,NORMAL
16:45:45,2026-04-19 16:40:47,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:45:45,2026-04-19 16:39:32,192.168.100.119,40.127.158.108,443,6,NORMAL
16:45:45,2026-04-19 16:39:38,192.168.100.119,143.204.11.15,443,6,NORMAL
16:45:45,2026-04-19 16:40:05,34.120.52.64,192.168.100.119,59932,6,NORMAL
16:45:45,2026-04-19 16:40:06,192.168.100.119,100.30.67.110,443,6,NORMAL
16:45:45,2026-04-19 16:40:06,192.168.100.119,3.215.217.61,443,6,NORMAL
16:45:45,2026-04-19 16:40:53,192.168.100.119,18.97.36.6,443,6,NORMAL
16:45:45,2026-04-19 16:40:54,192.168.100.119,81.196.185.233,443,6,ATTACK
16:45:45,2026-04-19 16:43:24,192.168.100.119,18.97.36.64,443,6,NORMAL
16:45:45,2026-04-19 16:43:24,192.168.100.119,34.120.52.64,443,6,NORMAL
16:45:45,2026-04-19 16:40:36,192.168.100.119,13.217.64.95,443,6,NORMAL
16:45:45,2026-04-19 16:43:22,192.168.100.119,20.190.147.11,443,6,NORMAL
16:45:45,2026-04-19 16:43:56,192.168.100.119,44.220.98.184,443,6,NORMAL
16:45:45,2026-04-19 16:43:30,192.168.100.1,239.255.255.250,1900,17,NORMAL
16:45:54,2026-04-19 16:44:15,192.168.100.119,40.127.158.108,443,6,NORMAL
16:45:57,2026-04-19 16:44:13,192.168.100.119,52.168.112.66,443,6,NORMAL
16:45:57,2026-04-19 16:44:16,192.168.100.119,54.81.64.45,443,6,NORMAL
16:46:21,2026-04-19 16:44:22,192.168.100.131,224.0.0.251,5353,17,NORMAL
16:46:24,2026-04-19 16:44:32,192.168.100.119,13.217.64.95,443,6,NORMAL
16:46:30,2026-04-19 16:44:55,18.97.36.64,192.168.100.119,53324,6,NORMAL
16:46:42,2026-04-19 16:45:05,34.120.52.64,192.168.100.119,53331,6,NORMAL
16:46:48,2026-04-19 16:44:30,192.168.100.129,224.0.0.251,5353,17,NORMAL
16:46:51,2026-04-19 16:45:19,192.168.100.119,140.82.112.22,443,6,NORMAL
16:47:12,2026-04-19 16:45:39,192.168.100.119,13.216.96.160,443,6,NORMAL
16:47:12,2026-04-19 16:45:39,192.168.100.119,13.216.96.160,443,6,NORMAL
16:47:18,2026-04-19 16:43:18,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:18,2026-04-19 16:43:18,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:18,2026-04-19 16:43:18,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:21,2026-04-19 16:43:17,0.0.0.0,255.255.255.255,67,17,NORMAL
16:47:21,2026-04-19 16:43:18,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:21,2026-04-19 16:43:18,192.168.100.1,192.168.100.119,68,17,NORMAL
16:47:21,2026-04-19 16:43:19,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:21,2026-04-19 16:43:19,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:47:21,2026-04-19 16:43:19,192.168.100.114,239.255.255.250,1900,17,NORMAL
16:47:21,2026-04-19 16:43:20,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:21,2026-04-19 16:43:20,192.168.100.119,72.145.35.114,443,6,NORMAL
16:47:24,2026-04-19 16:43:21,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:24,2026-04-19 16:43:21,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:24,2026-04-19 16:43:22,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:24,2026-04-19 16:43:22,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:47:24,2026-04-19 16:43:22,192.168.100.114,239.255.255.250,1900,17,NORMAL
16:47:24,2026-04-19 16:43:18,192.168.100.114,192.168.100.255,137,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:24,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,40.127.158.108,443,6,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,50.17.12.171,443,6,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,143.204.11.118,443,6,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,34.120.52.64,443,6,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.119,86.124.128.162,80,6,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.114,224.0.0.252,5355,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.119,34.111.121.151,443,17,NORMAL
16:47:27,2026-04-19 16:43:23,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:47:27,2026-04-19 16:43:23,192.168.100.114,239.255.255.250,1900,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.114,239.255.255.250,3702,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:25,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:26,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:26,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:19,192.168.100.119,239.255.255.250,3702,17,NORMAL
16:47:27,2026-04-19 16:43:19,192.168.100.114,239.255.255.250,3702,17,NORMAL
16:47:27,2026-04-19 16:43:21,192.168.100.119,192.168.100.255,137,17,NORMAL
16:47:27,2026-04-19 16:43:24,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:26,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:26,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:26,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:26,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:27,2026-04-19 16:43:26,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:43:27,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:43:27,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:43:27,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:43:28,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:43:28,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:43:28,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:43:26,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:47:31,2026-04-19 16:43:26,192.168.100.114,239.255.255.250,1900,17,NORMAL
16:47:31,2026-04-19 16:43:30,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:43:30,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:43:30,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:31,2026-04-19 16:45:59,192.168.100.119,52.168.112.66,443,6,NORMAL
16:47:34,2026-04-19 16:43:18,192.168.100.114,224.0.0.251,5353,17,NORMAL
16:47:37,2026-04-19 16:43:33,192.168.100.119,20.42.65.88,443,6,NORMAL
16:47:37,2026-04-19 16:45:32,192.168.100.1,239.255.255.250,1900,17,NORMAL
16:47:37,2026-04-19 16:43:36,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:37,2026-04-19 16:43:36,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:37,2026-04-19 16:43:36,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:37,2026-04-19 16:43:36,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:37,2026-04-19 16:43:36,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:37,2026-04-19 16:43:36,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:37,2026-04-19 16:43:36,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:37,2026-04-19 16:43:36,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:37,2026-04-19 16:43:36,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:40,2026-04-19 16:43:22,192.168.100.114,239.255.255.250,1900,17,NORMAL
16:47:40,2026-04-19 16:46:06,192.168.100.119,13.216.96.160,443,6,NORMAL
16:47:43,2026-04-19 16:46:11,192.168.100.119,44.220.98.184,443,6,NORMAL
16:47:49,2026-04-19 16:46:16,192.168.100.119,143.204.11.124,443,6,NORMAL
16:47:49,2026-04-19 16:43:22,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:47:49,2026-04-19 16:43:25,192.168.100.119,34.111.121.151,443,6,NORMAL
16:47:49,2026-04-19 16:43:26,192.168.100.119,40.74.98.195,443,6,NORMAL
16:47:49,2026-04-19 16:43:26,192.168.100.119,40.74.98.195,443,6,NORMAL
16:47:49,2026-04-19 16:43:34,192.168.100.119,52.205.53.108,443,6,NORMAL
16:47:49,2026-04-19 16:43:36,192.168.100.119,3.232.115.183,443,6,NORMAL
16:47:49,2026-04-19 16:43:36,192.168.100.119,34.234.232.218,443,6,NORMAL
16:47:49,2026-04-19 16:43:36,192.168.100.119,54.84.51.138,443,6,NORMAL
16:47:49,2026-04-19 16:43:48,192.168.100.119,224.0.0.252,5355,17,NORMAL
16:47:52,2026-04-19 16:43:25,192.168.100.119,239.255.255.250,3702,17,NORMAL
16:47:52,2026-04-19 16:43:49,192.168.100.119,224.0.0.252,5355,17,NORMAL
16:47:52,2026-04-19 16:43:49,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:52,2026-04-19 16:43:49,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:55,2026-04-19 16:43:49,192.168.100.119,239.255.255.250,1900,17,NORMAL
16:47:58,2026-04-19 16:43:18,192.168.100.119,224.0.0.251,5353,17,NORMAL
16:47:58,2026-04-19 16:43:56,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:58,2026-04-19 16:43:56,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:58,2026-04-19 16:43:56,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:58,2026-04-19 16:43:56,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:58,2026-04-19 16:43:56,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:58,2026-04-19 16:43:56,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:58,2026-04-19 16:43:56,192.168.100.119,192.168.100.1,53,17,NORMAL
16:47:58,2026-04-19 16:43:56,192.168.100.119,192.168.100.1,53,17,NORMAL
